UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Failure_Type,Temp_Diff,Power_W,Tool_Wear_Speed_Ratio
4155,M19014,M,302.0,310.4,1828,26.3,82,0,0,0,0,0,0,No Failure,8.399999999999977,5034.548835034811,0.04485776780712381
4156,L51335,L,302.0,310.5,1370,44.4,85,1,0,1,0,0,0,HDF,8.5,6369.893264418663,0.06204379516756354
4157,M19016,M,302.0,310.5,1823,25.1,87,0,0,0,0,0,0,No Failure,8.5,4791.693250936808,0.04772353237672226
4158,L51337,L,302.0,310.5,1263,60.6,90,1,0,1,0,0,0,HDF,8.5,8015.019673397495,0.0712589067992169
4159,L51338,L,301.9,310.4,1889,21.5,92,0,0,0,0,0,0,No Failure,8.5,4253.035774552302,0.048703017211736276
4160,M19019,M,302.0,310.5,1639,32.9,94,0,0,0,0,0,0,No Failure,8.5,5646.813827292925,0.057352043579304186
4161,M19020,M,302.0,310.4,1608,33.1,97,0,0,0,0,0,0,No Failure,8.399999999999977,5573.688022292868,0.0603233827094317
4162,H33575,H,301.9,310.3,1653,32.4,100,0,0,0,0,0,0,No Failure,8.400000000000034,5608.496868894642,0.06049606738961847
4163,L51342,L,302.0,310.4,1591,29.8,105,0,0,0,0,0,0,No Failure,8.399999999999977,4964.9520857822845,0.06599622837211673
4164,L51343,L,302.1,310.5,1696,30.9,107,0,0,0,0,0,0,No Failure,8.399999999999977,5487.985374702937,0.06308962226951874
4165,L51344,L,302.2,310.6,1346,47.5,109,1,0,1,0,0,0,HDF,8.400000000000034,6695.257543575448,0.08098068290504694
4166,M19025,M,302.2,310.5,1507,40.4,111,0,0,0,0,0,0,No Failure,8.300000000000011,6375.631906999221,0.07365627024780179
4167,H33580,H,302.3,310.6,1525,48.7,114,0,0,0,0,0,0,No Failure,8.300000000000011,7777.274413349332,0.07475409787046493
4168,M19027,M,302.3,310.7,1559,33.9,119,0,0,0,0,0,0,No Failure,8.399999999999977,5534.449530049531,0.07633098090871725
4169,L51348,L,302.2,310.6,1632,30.5,122,0,0,0,0,0,0,No Failure,8.400000000000034,5212.530530836185,0.07475490150272732
4170,L51349,L,302.1,310.5,1559,36.0,124,0,0,0,0,0,0,No Failure,8.399999999999977,5877.291536335785,0.0795381649805121
4171,M19030,M,302.2,310.6,1355,51.5,126,1,0,1,0,0,0,HDF,8.400000000000034,7307.606311637657,0.09298892920303374
4172,M19031,M,302.2,310.5,1832,23.7,129,0,0,0,0,0,0,No Failure,8.300000000000011,4546.764215687435,0.07041484677721153
4173,L51352,L,302.2,310.6,1386,50.0,132,0,0,0,0,0,0,No Failure,8.400000000000034,7257.079029792422,0.0952380945509517
4174,M19033,M,302.2,310.6,1346,49.2,134,1,0,1,0,0,0,HDF,8.400000000000034,6934.877287240253,0.0995542340300577
4175,L51354,L,302.3,310.7,1499,37.8,137,0,0,0,0,0,0,No Failure,8.399999999999977,5933.651708541185,0.09139426223219305
4176,L51355,L,302.3,310.7,1612,33.4,139,0,0,0,0,0,0,No Failure,8.399999999999977,5638.195391446578,0.08622828730627613
4177,M19036,M,302.3,310.7,1544,39.7,141,0,0,0,0,0,0,No Failure,8.399999999999977,6418.985885618762,0.09132124293185724
4178,L51357,L,302.5,310.9,1477,39.2,144,0,0,0,0,0,0,No Failure,8.399999999999977,6063.1062698201085,0.09749492147938442
4179,L51358,L,302.5,310.9,1624,34.4,146,0,0,0,0,0,0,No Failure,8.399999999999977,5850.231951612865,0.08990147727893179
4180,L51359,L,302.4,310.9,1349,46.1,148,1,0,1,0,0,0,HDF,8.5,6512.406379161009,0.10971089614743591
4181,L51360,L,302.4,310.8,1686,28.8,150,0,0,0,0,0,0,No Failure,8.400000000000034,5084.856205394296,0.08896797100256246
4182,M19041,M,302.4,310.7,1521,40.4,152,0,0,0,0,0,0,No Failure,8.300000000000011,6434.861400494901,0.0999342531233777
4183,L51362,L,302.4,310.7,1362,54.8,155,1,0,1,0,0,0,HDF,8.300000000000011,7816.031194719117,0.11380322970775897
4184,L51363,L,302.3,310.7,1402,50.9,157,0,0,0,0,0,0,No Failure,8.399999999999977,7472.990220898137,0.11198288079898087
4185,L51364,L,302.2,310.6,1334,53.2,159,1,0,1,0,0,0,HDF,8.400000000000034,7431.83535713611,0.11919040390411992
4186,L51365,L,302.2,310.6,1348,48.4,161,1,0,1,0,0,0,HDF,8.400000000000034,6832.2519272229865,0.11943620089439021
4187,M19046,M,302.2,310.6,1570,34.6,163,0,0,0,0,0,0,No Failure,8.400000000000034,5688.586537610158,0.10382165538967099
4188,M19047,M,302.2,310.7,1601,33.0,166,0,0,0,0,0,0,No Failure,8.5,5532.658822236985,0.10368519610440227
4189,M19048,M,302.3,310.8,1611,31.8,169,0,0,0,0,0,0,No Failure,8.5,5364.772110829146,0.10490378581686043
4190,L51369,L,302.4,310.9,1560,31.8,172,0,0,0,0,0,0,No Failure,8.5,5194.937611976082,0.1102564095496384
4191,H33604,H,302.4,310.9,1444,40.7,174,0,0,0,0,0,0,No Failure,8.5,6154.463784186501,0.12049861412397082
4192,L51371,L,302.4,311.0,1317,59.4,179,0,0,0,0,0,0,No Failure,8.600000000000023,8192.205499059959,0.13591495720641641
4193,M19052,M,302.5,311.0,1463,43.1,181,0,0,0,0,0,0,No Failure,8.5,6603.135574996683,0.12371838603063304
4194,L51373,L,302.4,311.1,1634,34.2,184,0,0,0,0,0,0,No Failure,8.700000000000045,5852.033131400924,0.11260709845405693
4195,L51374,L,302.4,311.0,1423,46.2,186,0,0,0,0,0,0,No Failure,8.600000000000023,6884.548972929745,0.130709767177022
4196,L51375,L,302.5,311.0,1548,38.4,188,0,0,0,0,0,0,No Failure,8.5,6224.877347528959,0.12144702763923108
4197,M19056,M,302.5,311.0,1563,35.6,190,0,0,0,0,0,0,No Failure,8.5,5826.900390172205,0.12156109967011453
4198,L51377,L,302.4,311.0,1573,36.5,193,0,0,0,0,0,0,No Failure,8.600000000000023,6012.432380317705,0.12269548555184052
4199,M19058,M,302.4,311.1,1432,44.5,195,0,0,0,0,0,0,No Failure,8.700000000000045,6673.161675245199,0.13617318340661186
4200,M19059,M,302.5,311.1,1638,32.0,198,0,0,0,0,0,0,No Failure,8.600000000000023,5488.990684352087,0.12087912014115311
4201,L51380,L,302.5,311.1,1571,34.2,201,0,0,0,0,0,0,No Failure,8.600000000000023,5626.403947020105,0.1279439839086952
4202,L51381,L,302.4,311.0,2211,15.4,203,0,0,0,0,0,0,No Failure,8.600000000000023,3565.6448299713434,0.09181365856257956
4203,L51382,L,302.4,311.0,1555,40.6,205,0,0,0,0,0,0,No Failure,8.600000000000023,6611.272299969481,0.1318327965798534
4204,M19063,M,302.3,310.9,1558,31.9,207,0,0,0,0,0,0,No Failure,8.599999999999966,5204.592773398113,0.13286264356314093
4205,M19064,M,302.3,310.9,1523,43.2,210,0,0,0,0,0,0,No Failure,8.599999999999966,6889.889680440848,0.13788575090029054
4206,L51385,L,302.3,310.8,1723,26.3,213,0,0,0,0,0,0,No Failure,8.5,4745.3652312718705,0.12362158953208596
4207,M19066,M,302.3,310.8,1721,28.4,215,0,0,0,0,0,0,No Failure,8.5,5118.324639130538,0.12492736708351326
4208,M19067,M,302.3,310.9,1710,30.4,218,1,1,0,0,0,0,TWF,8.599999999999966,5443.751750140393,0.12748537937143054
4209,M19068,M,302.3,310.9,1627,32.3,0,0,0,0,0,0,0,No Failure,8.599999999999966,5503.243043023871,0.0
4210,M19069,M,302.2,310.8,1422,47.0,3,0,0,0,0,0,0,No Failure,8.600000000000023,6998.840113667341,0.002109704626514032
4211,L51390,L,302.1,310.8,1565,35.3,6,0,0,0,0,0,0,No Failure,8.699999999999989,5785.190511708044,0.0038338657901989407
4212,L51391,L,302.1,310.7,1314,52.8,8,1,0,1,0,0,0,HDF,8.599999999999966,7265.372834397898,0.006088280014548858
4213,M19072,M,302.0,310.6,1392,60.5,10,0,0,0,0,0,0,No Failure,8.600000000000023,8819.078897157267,0.007183907994368477
4214,L51393,L,302.1,310.7,1465,40.7,13,0,0,0,0,0,0,No Failure,8.599999999999966,6243.967758887274,0.008873720075947304
4215,L51394,L,301.9,310.6,1573,36.6,15,0,0,0,0,0,0,No Failure,8.700000000000045,6028.904797798028,0.009535918566205222
4216,M19075,M,302.0,310.7,2157,17.8,17,0,0,0,0,0,0,No Failure,8.699999999999989,4020.673109917289,0.007881316606947998
4217,L51396,L,301.9,310.7,1370,50.3,20,0,0,0,0,0,0,No Failure,8.800000000000011,7216.343045050873,0.014598540039426715
4218,L51397,L,301.9,310.6,1462,38.8,22,0,0,0,0,0,0,No Failure,8.700000000000045,5940.290941015771,0.015047879514036392
4219,M19078,M,302.0,310.6,1479,40.5,24,0,0,0,0,0,0,No Failure,8.600000000000023,6272.660971790059,0.016227180417666125
4220,L51399,L,301.9,310.7,1717,26.8,27,0,0,0,0,0,0,No Failure,8.800000000000011,4818.742363684216,0.01572510183037215
4221,M19080,M,301.9,310.6,1260,65.9,29,0,0,0,0,0,0,No Failure,8.700000000000045,8695.30014660583,0.02301587283320736
4222,L51401,L,301.9,310.6,1467,39.3,32,0,0,0,0,0,0,No Failure,8.700000000000045,6037.418513889256,0.021813224118519263
4223,M19082,M,302.0,310.6,1535,38.6,34,0,0,0,0,0,0,No Failure,8.600000000000023,6204.750210594961,0.022149836989251877
4224,L51403,L,302.0,310.7,1657,31.9,37,0,0,0,0,0,0,No Failure,8.699999999999989,5535.3082320415115,0.022329511029996918
4225,L51404,L,302.0,310.7,1698,28.1,39,0,0,0,0,0,0,No Failure,8.699999999999989,4996.577451828422,0.022968197744592474
4226,L51405,L,302.1,310.7,1359,49.3,41,1,0,1,0,0,0,HDF,8.599999999999966,7016.087457335549,0.030169241867776
4227,L51406,L,302.1,310.8,1596,37.1,43,0,0,0,0,0,0,No Failure,8.699999999999989,6200.624252243246,0.02694235572091256
4228,L51407,L,302.2,310.8,1383,46.9,45,0,0,0,0,0,0,No Failure,8.600000000000023,6792.406060399955,0.03253796071917599
4229,L51408,L,302.2,310.8,2203,16.6,47,0,0,0,0,0,0,No Failure,8.600000000000023,3829.580500774934,0.021334543707060626
4230,M19089,M,302.2,310.8,1408,46.8,49,0,0,0,0,0,0,No Failure,8.600000000000023,6900.445431756907,0.034801136116469206
4231,L51410,L,302.2,310.8,1673,32.9,52,0,0,0,0,0,0,No Failure,8.600000000000023,5763.953345369776,0.03108188863668925
4232,L51411,L,302.2,310.8,1340,47.8,54,0,0,0,0,0,0,No Failure,8.600000000000023,6707.509754924447,0.04029850716195144
4233,L51412,L,302.2,310.9,1452,42.3,56,0,0,0,0,0,0,No Failure,8.699999999999989,6431.845471547455,0.03856749284733132
4234,M19093,M,302.2,310.9,1302,53.4,58,0,0,0,0,0,0,No Failure,8.699999999999989,7280.829470253561,0.04454685065632219
4235,H33648,H,302.2,310.9,1522,35.9,61,0,0,0,0,0,0,No Failure,8.699999999999989,5721.866475787186,0.04007884336347672
4236,L51415,L,302.2,310.8,1438,41.4,66,0,0,0,0,0,0,No Failure,8.600000000000023,6234.3021254897285,0.045897078957600285
4237,L51416,L,302.2,310.9,1604,40.5,68,0,0,0,0,0,0,No Failure,8.699999999999989,6802.8047320833375,0.04239401469829168
4238,L51417,L,302.2,311.0,1832,23.2,70,0,0,0,0,0,0,No Failure,8.800000000000011,4450.840919997828,0.038209606778331844
4239,M19098,M,302.3,311.0,1521,34.8,72,0,0,0,0,0,0,No Failure,8.699999999999989,5542.900414287687,0.04733727779528417
4240,L51419,L,302.3,311.0,1446,37.6,75,0,0,0,0,0,0,No Failure,8.699999999999989,5693.571197953855,0.05186721955831798
4241,L51420,L,302.4,311.1,1905,20.9,77,0,0,0,0,0,0,No Failure,8.700000000000045,4169.364690211693,0.04041994729438348
4242,L51421,L,302.4,311.0,1475,47.9,79,0,0,0,0,0,0,No Failure,8.600000000000023,7398.712498591762,0.05355932167078426
4243,L51422,L,302.4,311.0,1462,48.5,81,0,0,0,0,0,0,No Failure,8.600000000000023,7425.363676269714,0.05540355639258854
4244,M19103,M,302.4,310.9,1435,42.3,83,0,0,0,0,0,0,No Failure,8.5,6356.541495640907,0.057839720851291146
4245,L51424,L,302.4,310.9,1469,39.6,86,0,0,0,0,0,0,No Failure,8.5,6091.799482722897,0.05854322628629526
4246,M19105,M,302.6,311.1,1520,43.0,88,0,0,0,0,0,0,No Failure,8.5,6844.483194620962,0.05789473646121884
4247,L51426,L,302.6,311.0,1537,35.5,91,0,0,0,0,0,0,No Failure,8.399999999999977,5713.876358471555,0.05920624554843042
4248,L51427,L,302.6,311.0,1369,60.0,93,1,0,1,0,0,0,HDF,8.399999999999977,8601.680685528854,0.06793279716630535
4249,L51428,L,302.6,311.0,1506,37.2,95,0,0,0,0,0,0,No Failure,8.399999999999977,5866.735785019723,0.06308100887728414
4250,L51429,L,302.5,310.9,1330,56.9,97,1,0,1,0,0,0,HDF,8.399999999999977,7924.876908190492,0.07293233027870429
4251,L51430,L,302.6,311.0,1660,38.0,99,0,0,0,0,0,0,No Failure,8.399999999999977,6605.722152948138,0.05963855385759907
4252,H33665,H,302.5,310.9,1356,55.5,101,1,0,1,0,0,0,HDF,8.399999999999977,7880.9993307953555,0.07448377526191906
4253,H33666,H,302.6,311.0,1438,51.0,106,0,0,0,0,0,0,No Failure,8.399999999999977,7679.9374009656085,0.07371349044705501
4254,M19113,M,302.6,311.0,1329,48.6,111,1,0,1,0,0,0,HDF,8.399999999999977,6763.786151325753,0.0835214440668063
4255,L51434,L,302.6,311.0,1284,68.0,114,1,0,1,1,0,0,PWF,8.399999999999977,9143.291259007734,0.08878504603749965
4256,M19115,M,302.5,311.0,1387,52.1,116,0,0,0,0,0,0,No Failure,8.5,7567.332248285437,0.08363374128598601
4257,M19116,M,302.6,311.0,1591,33.9,119,0,0,0,0,0,0,No Failure,8.399999999999977,5648.049520403337,0.07479572548839897
4258,M19117,M,302.6,311.0,1589,39.0,122,0,0,0,0,0,0,No Failure,8.399999999999977,6489.5879445204355,0.0767778472197744
4259,M19118,M,302.7,311.1,1297,60.7,125,1,0,1,0,0,0,HDF,8.400000000000034,8244.366409085062,0.09637625214821703
4260,L51439,L,302.7,311.2,1545,35.1,128,0,0,0,0,0,0,No Failure,8.5,5678.8999602615895,0.08284789590389711
4261,H33674,H,302.7,311.1,1418,43.4,130,0,0,0,0,0,0,No Failure,8.400000000000034,6444.5793937700055,0.0916784196637629
4262,L51441,L,302.7,311.1,1730,28.1,135,0,0,0,0,0,0,No Failure,8.400000000000034,5090.741455632021,0.07803468162985733
4263,L51442,L,302.6,311.0,2001,20.7,137,0,0,0,0,0,0,No Failure,8.399999999999977,4337.565560884891,0.06846576677428402
4264,L51443,L,302.6,311.0,1620,36.2,139,0,0,0,0,0,0,No Failure,8.399999999999977,6141.185319237328,0.0858024686061576
4265,M19124,M,302.6,311.0,1542,39.7,141,0,0,0,0,0,0,No Failure,8.399999999999977,6410.671137062261,0.09143968812295922
4266,L51445,L,302.6,311.0,1424,38.0,144,0,0,0,0,0,0,No Failure,8.399999999999977,5666.595389035029,0.10112359479548037
4267,L51446,L,302.7,311.1,1440,39.5,146,0,0,0,0,0,0,No Failure,8.400000000000034,5956.459671206248,0.1013888881847994
4268,L51447,L,302.6,311.0,1520,42.8,148,0,0,0,0,0,0,No Failure,8.399999999999977,6812.648389064585,0.09736842041204986
4269,L51448,L,302.7,311.0,1694,29.8,150,0,0,0,0,0,0,No Failure,8.300000000000011,5286.378902146568,0.08854781529782872
4270,L51449,L,302.6,311.0,1610,39.2,152,0,0,0,0,0,0,No Failure,8.399999999999977,6609.073185111967,0.09440993730180164
4271,L51450,L,302.6,310.9,1331,52.0,154,1,0,1,0,0,0,HDF,8.299999999999955,7247.863691341892,0.11570247846955313
4272,L51451,L,302.6,310.8,1470,41.2,156,0,0,0,0,0,0,No Failure,8.199999999999989,6342.247249067074,0.10612244825767042
4273,L51452,L,302.5,310.8,1577,36.9,158,0,0,0,0,0,0,No Failure,8.300000000000011,6093.778686094657,0.10019023398737963
4274,L51453,L,302.6,310.8,1486,36.4,160,0,0,0,0,0,0,No Failure,8.199999999999989,5664.333442324444,0.10767160089050067
4275,L51454,L,302.4,310.6,1445,40.3,162,0,0,0,0,0,0,No Failure,8.200000000000045,6098.197859760707,0.11211072586774584
4276,M19135,M,302.4,310.5,1500,36.7,164,0,0,0,0,0,0,No Failure,8.100000000000023,5764.822519337271,0.10933333260444444
4277,M19136,M,302.2,310.4,1456,47.5,167,0,0,0,0,0,0,No Failure,8.199999999999989,7242.418264075669,0.11469780141004257
4278,L51457,L,302.2,310.4,1743,28.1,170,0,0,0,0,0,0,No Failure,8.199999999999989,5128.995582177232,0.09753298853968452
4279,L51458,L,302.0,310.1,1409,50.4,172,0,0,0,0,0,0,No Failure,8.100000000000023,7436.526802165471,0.1220723909008347
4280,L51459,L,302.0,310.1,1361,45.4,174,1,0,1,0,0,0,HDF,8.100000000000023,6470.570836990705,0.12784717025828676
4281,L51460,L,302.1,310.1,1753,28.9,176,0,0,0,0,0,0,No Failure,8.0,5305.280817945667,0.10039931488648422
4282,L51461,L,302.0,310.0,1832,22.9,178,0,0,0,0,0,0,No Failure,8.0,4393.286942584063,0.09716157152204383
4283,L51462,L,301.9,309.9,1374,48.5,180,1,0,1,0,0,0,HDF,8.0,6978.419761419007,0.13100436585877462
4284,M19143,M,301.8,309.9,1334,61.0,182,1,0,1,0,0,0,HDF,8.099999999999966,8521.465353107194,0.13643178308521903
4285,L51464,L,301.8,310.0,1493,40.3,185,0,0,0,0,0,0,No Failure,8.199999999999989,6300.767754064176,0.1239115865779532
4286,L51465,L,301.7,309.9,1317,49.0,187,1,0,1,0,0,0,HDF,8.199999999999989,6757.879957137004,0.14198936870167525
4287,M19146,M,301.7,309.9,1434,47.9,189,0,0,0,0,0,0,No Failure,8.199999999999989,7193.053371512262,0.13179916226081478
4288,M19147,M,301.7,309.9,1457,39.2,192,0,0,0,0,0,0,No Failure,8.199999999999989,5981.005981806296,0.13177762435293325
4289,M19148,M,301.7,310.0,1391,50.6,195,0,0,0,0,0,0,No Failure,8.300000000000011,7370.658076195205,0.14018691488003657
4290,M19149,M,301.8,310.0,1781,23.9,198,0,0,0,0,0,0,No Failure,8.199999999999989,4457.490624447925,0.11117349741059238
4291,L51470,L,301.8,310.0,1642,32.6,201,0,0,0,0,0,0,No Failure,8.199999999999989,5605.564715751292,0.12241169231174365
4292,L51471,L,301.8,310.0,2032,19.0,203,0,0,0,0,0,0,No Failure,8.199999999999989,4043.020305659824,0.099901574311508
4293,M19152,M,301.8,310.1,2372,13.9,205,1,0,0,1,0,0,PWF,8.300000000000011,3452.694102099278,0.08642495747712918
4294,L51473,L,301.8,310.0,1393,44.9,208,0,0,0,0,0,0,No Failure,8.199999999999989,6549.770387787703,0.14931801759283547
4295,M19154,M,301.7,310.1,1743,27.3,210,0,0,0,0,0,0,No Failure,8.400000000000034,4982.974355638378,0.12048192701961029
4296,L51475,L,301.8,310.2,1457,40.4,213,0,0,0,0,0,0,No Failure,8.399999999999977,6164.098001657509,0.14619080201653534
4297,L51476,L,301.8,310.2,2825,5.8,215,1,0,0,1,0,0,PWF,8.399999999999977,1715.833187635625,0.07610619442086303
4298,M19157,M,301.8,310.2,1609,34.2,217,0,0,0,0,0,0,No Failure,8.399999999999977,5762.497740773614,0.13486637579324814
4299,M19158,M,301.8,310.2,1437,42.3,0,0,0,0,0,0,0,No Failure,8.399999999999977,6365.40078692403,0.0
4300,L51479,L,301.7,310.1,1402,50.1,3,0,0,0,0,0,0,No Failure,8.400000000000034,7355.536543555927,0.002139800270044221
4301,M19160,M,301.7,310.1,1644,34.6,5,0,0,0,0,0,0,No Failure,8.400000000000034,5956.710998618534,0.0030413625119138535
4302,L51481,L,301.7,310.2,1471,51.1,8,0,0,0,0,0,0,No Failure,8.5,7871.585024810098,0.005438477189405322
4303,L51482,L,301.7,310.1,2695,12.6,10,0,0,0,0,0,0,No Failure,8.400000000000034,3555.968724598287,0.0037105751253782
4304,L51483,L,301.7,310.2,1435,48.1,12,0,0,0,0,0,0,No Failure,8.5,7228.124017501836,0.008362369279704743
4305,L51484,L,301.6,310.1,1694,26.3,14,0,0,0,0,0,0,No Failure,8.5,4665.495474042105,0.008264462761130681
4306,L51485,L,301.6,310.1,1687,26.6,16,0,0,0,0,0,0,No Failure,8.5,4699.215235190636,0.009484291585748124
4307,L51486,L,301.6,310.0,1869,22.9,18,0,0,0,0,0,0,No Failure,8.399999999999977,4482.01599109695,0.009630818568053406
4308,L51487,L,301.4,309.9,1259,63.9,20,1,0,1,0,0,0,HDF,8.5,8424.714771352139,0.01588562338454628
4309,H33722,H,301.4,309.9,1460,47.2,22,0,0,0,0,0,0,No Failure,8.5,7216.447764805994,0.015068493047476076
4310,M19169,M,301.3,309.9,1501,39.5,27,0,0,0,0,0,0,No Failure,8.599999999999966,6208.781921167068,0.01798800787483006
4311,L51490,L,301.4,310.0,1776,25.6,30,0,0,0,0,0,0,No Failure,8.600000000000023,4761.146498368404,0.016891891796779888
4312,M19171,M,301.5,310.1,1468,40.8,32,0,0,0,0,0,0,No Failure,8.600000000000023,6272.12690103895,0.02179836497412558
4313,L51492,L,301.5,310.1,1430,46.5,35,0,0,0,0,0,0,No Failure,8.600000000000023,6963.340116681776,0.024475524304366964
4314,L51493,L,301.4,310.1,1502,46.6,37,0,0,0,0,0,0,No Failure,8.700000000000045,7329.67076404137,0.024633821407231547
4315,H33728,H,301.4,310.1,1623,32.3,39,0,0,0,0,0,0,No Failure,8.700000000000045,5489.713250662411,0.024029574713311307
4316,M19175,M,301.4,310.0,1651,29.8,44,0,0,0,0,0,0,No Failure,8.600000000000023,5152.191007936237,0.026650514678070777
4317,L51496,L,301.5,310.1,1639,33.4,47,0,0,0,0,0,0,No Failure,8.600000000000023,5732.631666613486,0.028676021789652093
4318,M19177,M,301.5,310.0,1417,44.6,49,0,0,0,0,0,0,No Failure,8.5,6618.100028003282,0.034580098556244894
4319,L51498,L,301.5,310.1,1541,42.2,52,0,0,0,0,0,0,No Failure,8.600000000000023,6809.946619382499,0.03374432164993951
4320,M19179,M,301.6,310.2,1411,45.1,54,0,0,0,0,0,0,No Failure,8.599999999999966,6663.956808770181,0.03827072970750723
4321,L51500,L,301.7,310.3,1397,44.6,57,0,0,0,0,0,0,No Failure,8.600000000000023,6524.690006436545,0.0408017176750056
4322,L51501,L,301.7,310.2,1686,28.9,59,0,0,0,0,0,0,No Failure,8.5,5102.51195610747,0.03499406859434123
4323,M19182,M,301.7,310.1,1431,44.0,61,0,0,0,0,0,0,No Failure,8.400000000000034,6593.574661354257,0.042627532895684606
4324,L51503,L,301.8,310.3,1341,50.5,64,1,0,1,0,0,0,HDF,8.5,7091.674176580918,0.047725577571024774
4325,L51504,L,301.7,310.2,1486,43.0,66,0,0,0,0,0,0,No Failure,8.5,6691.38291263602,0.044414535367331524
4326,L51505,L,301.6,310.2,1384,57.1,68,0,0,0,0,0,0,No Failure,8.599999999999966,8275.625255988281,0.049132947621871766
4327,L51506,L,301.6,310.1,1362,55.8,70,1,0,1,0,0,0,HDF,8.5,7958.659501192094,0.05139500696479437
4328,H33741,H,301.7,310.1,1660,29.3,72,0,0,0,0,0,0,No Failure,8.400000000000034,5093.3594495100115,0.04337349371461751
4329,L51508,L,301.6,310.1,1326,48.2,77,1,0,1,0,0,0,HDF,8.5,6692.974652913838,0.058069381160864394
4330,L51509,L,301.6,310.0,1566,30.3,79,0,0,0,0,0,0,No Failure,8.399999999999977,4968.931436476832,0.050446998400721595
4331,L51510,L,301.5,309.8,1549,38.5,81,0,0,0,0,0,0,No Failure,8.300000000000011,6245.11967619359,0.052291800824455774
4332,M19191,M,301.6,309.9,1746,31.1,83,0,0,0,0,0,0,No Failure,8.299999999999955,5686.345534850597,0.04753722767733547
4333,M19192,M,301.7,309.9,1452,41.5,86,0,0,0,0,0,0,No Failure,8.199999999999989,6310.203004000458,0.05922864972983024
4334,L51513,L,301.6,309.8,1588,33.9,89,0,0,0,0,0,0,No Failure,8.199999999999989,5637.399521307668,0.05604533969744748
4335,L51514,L,301.6,309.8,1472,42.5,91,0,0,0,0,0,0,No Failure,8.199999999999989,6551.2678802859145,0.06182065175393579
4336,L51515,L,301.7,309.9,1607,37.7,93,0,0,0,0,0,0,No Failure,8.199999999999989,6344.331172193956,0.05787181046750585
4337,H33750,H,301.6,309.9,1423,53.6,95,0,0,0,0,0,0,No Failure,8.299999999999955,7987.2689382907865,0.06676036495600587
4338,L51517,L,301.6,309.9,1440,43.4,100,0,0,0,0,0,0,No Failure,8.299999999999955,6544.565815958257,0.06944444396219136
4339,L51518,L,301.6,309.9,1397,43.7,102,0,0,0,0,0,0,No Failure,8.299999999999955,6393.025858324598,0.07301360005001002
4340,L51519,L,301.7,309.9,1524,46.6,104,0,0,0,0,0,0,No Failure,8.199999999999989,7437.029456990045,0.06824146936849429
4341,M19200,M,301.7,309.9,1533,40.9,106,0,0,0,0,0,0,No Failure,8.199999999999989,6565.897230076131,0.06914546595469363
